date;quantity;fk_place;fk_type;flag
2020/06/01 00:00:00.000;4432;10022;1;deleted
2020/06/01 00:00:00.000;1431;10010;1;deleted
2020/06/01 00:00:00.000;1187;10002;1;deleted
2020/06/01 00:00:00.000;19154;10005;1;deleted
2020/06/02 00:00:00.000;3249;10013;1;deleted
2020/06/02 00:00:00.000;399;10017;1;deleted
2020/06/02 00:00:00.000;2598;10021;1;deleted
2020/06/02 00:00:00.000;1158;10018;1;deleted
2020/06/02 00:00:00.000;4809;10015;1;deleted
2020/06/02 00:00:00.000;27828;10008;1;deleted
2020/06/02 00:00:00.000;3276;10006;1;deleted
2020/06/02 00:00:00.000;7743;10012;1;deleted
2020/06/02 00:00:00.000;9734;10007;1;deleted
2020/06/02 00:00:00.000;89205;10003;1;deleted
2020/06/02 00:00:00.000;6734;10011;1;deleted
2020/06/02 00:00:00.000;436;10014;1;deleted
2020/06/02 00:00:00.000;30715;10001;1;deleted
2020/06/02 00:00:00.000;4498;10016;1;deleted
2020/06/02 00:00:00.000;1357;10020;1;deleted
2020/06/02 00:00:00.000;3447;10019;1;deleted
2020/06/02 00:00:00.000;10117;10009;1;deleted
2020/06/02 00:00:00.000;4432;10022;1;deleted
2020/06/02 00:00:00.000;1431;10010;1;deleted
2020/06/02 00:00:00.000;1187;10002;1;deleted
2020/06/02 00:00:00.000;19162;10005;1;deleted
2020/06/03 00:00:00.000;3252;10013;1;deleted
2020/06/03 00:00:00.000;399;10017;1;deleted
2020/06/03 00:00:00.000;2598;10021;1;deleted
2020/06/03 00:00:00.000;1158;10018;1;deleted
2020/06/03 00:00:00.000;4821;10015;1;deleted
2020/06/03 00:00:00.000;27842;10008;1;deleted
2020/06/03 00:00:00.000;3276;10006;1;deleted
2020/06/03 00:00:00.000;7753;10012;1;deleted
2020/06/03 00:00:00.000;9751;10007;1;deleted
2020/06/03 00:00:00.000;89442;10003;1;deleted
2020/06/03 00:00:00.000;6735;10011;1;deleted
2020/06/03 00:00:00.000;436;10014;1;deleted
2020/06/03 00:00:00.000;30734;10001;1;deleted
2020/06/03 00:00:00.000;4499;10016;1;deleted
2020/06/03 00:00:00.000;1357;10020;1;deleted
2020/06/03 00:00:00.000;3447;10019;1;deleted
2020/06/03 00:00:00.000;10121;10009;1;deleted
2020/06/03 00:00:00.000;4433;10022;1;deleted
2020/06/03 00:00:00.000;1431;10010;1;deleted
2020/06/03 00:00:00.000;1187;10002;1;deleted
2020/06/03 00:00:00.000;19164;10005;1;deleted
2020/06/04 00:00:00.000;3255;10013;1;deleted
2020/06/04 00:00:00.000;399;10017;1;deleted
2020/06/04 00:00:00.000;2598;10021;1;deleted
2020/06/04 00:00:00.000;1158;10018;1;deleted
2020/06/04 00:00:00.000;4822;10015;1;deleted
2020/06/04 00:00:00.000;27860;10008;1;deleted
2020/06/04 00:00:00.000;3279;10006;1;deleted
2020/06/04 00:00:00.000;7764;10012;1;deleted
2020/06/04 00:00:00.000;9772;10007;1;deleted
2020/06/04 00:00:00.000;89526;10003;1;deleted
2020/06/04 00:00:00.000;6738;10011;1;deleted
2020/06/04 00:00:00.000;436;10014;1;deleted
2020/06/04 00:00:00.000;30758;10001;1;deleted
2020/06/04 00:00:00.000;4503;10016;1;deleted
2020/06/04 00:00:00.000;1357;10020;1;deleted
2020/06/04 00:00:00.000;3447;10019;1;deleted
2020/06/04 00:00:00.000;10122;10009;1;deleted
2020/06/04 00:00:00.000;4433;10022;1;deleted
2020/06/04 00:00:00.000;1431;10010;1;deleted
2020/06/04 00:00:00.000;1187;10002;1;deleted
2020/06/04 00:00:00.000;19168;10005;1;deleted
2020/06/05 00:00:00.000;3257;10013;1;deleted
2020/06/05 00:00:00.000;399;10017;1;deleted
2020/06/05 00:00:00.000;2599;10021;1;deleted
2020/06/05 00:00:00.000;1159;10018;1;deleted
2020/06/05 00:00:00.000;4822;10015;1;deleted
2020/06/05 00:00:00.000;27877;10008;1;deleted
2020/06/05 00:00:00.000;3280;10006;1;deleted
2020/06/05 00:00:00.000;7773;10012;1;deleted
2020/06/05 00:00:00.000;9786;10007;1;deleted
2020/06/05 00:00:00.000;89928;10003;1;deleted
2020/06/05 00:00:00.000;6740;10011;1;deleted
2020/06/05 00:00:00.000;436;10014;1;deleted
2020/06/05 00:00:00.000;30807;10001;1;deleted
2020/06/05 00:00:00.000;4507;10016;1;deleted
2020/06/05 00:00:00.000;1359;10020;1;deleted
2020/06/05 00:00:00.000;3448;10019;1;deleted
2020/06/05 00:00:00.000;10129;10009;1;deleted
2020/06/05 00:00:00.000;4433;10022;1;deleted
2020/06/05 00:00:00.000;1431;10010;1;deleted
2020/06/05 00:00:00.000;1187;10002;1;deleted
2020/06/05 00:00:00.000;19174;10005;1;deleted
2020/06/06 00:00:00.000;3258;10013;1;deleted
2020/06/06 00:00:00.000;399;10017;1;deleted
2020/06/06 00:00:00.000;2600;10021;1;deleted
2020/06/06 00:00:00.000;1159;10018;1;deleted
2020/06/06 00:00:00.000;4822;10015;1;deleted
2020/06/06 00:00:00.000;27894;10008;1;deleted
2020/06/06 00:00:00.000;3283;10006;1;deleted
2020/06/06 00:00:00.000;7801;10012;1;deleted
2020/06/06 00:00:00.000;9799;10007;1;deleted
2020/06/06 00:00:00.000;90070;10003;1;deleted
2020/06/06 00:00:00.000;6742;10011;1;deleted
2020/06/06 00:00:00.000;436;10014;1;deleted
2020/06/06 00:00:00.000;30845;10001;1;deleted
2020/06/06 00:00:00.000;4511;10016;1;deleted
2020/06/06 00:00:00.000;1362;10020;1;deleted
2020/06/06 00:00:00.000;3450;10019;1;deleted
2020/06/06 00:00:00.000;10134;10009;1;deleted
2020/06/06 00:00:00.000;4434;10022;1;deleted
2020/06/06 00:00:00.000;1431;10010;1;deleted
2020/06/06 00:00:00.000;1189;10002;1;deleted
2020/06/06 00:00:00.000;19182;10005;1;deleted
2020/06/07 00:00:00.000;3265;10013;1;deleted
2020/06/07 00:00:00.000;399;10017;1;deleted
2020/06/07 00:00:00.000;2603;10021;1;deleted
2020/06/07 00:00:00.000;1159;10018;1;deleted
2020/06/07 00:00:00.000;4826;10015;1;deleted
2020/06/07 00:00:00.000;27908;10008;1;deleted
2020/06/07 00:00:00.000;3283;10006;1;deleted
2020/06/07 00:00:00.000;7812;10012;1;deleted
2020/06/07 00:00:00.000;9812;10007;1;deleted
2020/06/07 00:00:00.000;90195;10003;1;deleted
2020/06/07 00:00:00.000;6745;10011;1;deleted
2020/06/07 00:00:00.000;436;10014;1;deleted
2020/06/07 00:00:00.000;30855;10001;1;deleted
2020/06/07 00:00:00.000;4511;10016;1;deleted
2020/06/07 00:00:00.000;1362;10020;1;deleted
2020/06/07 00:00:00.000;3451;10019;1;deleted
2020/06/07 00:00:00.000;10135;10009;1;deleted
2020/06/07 00:00:00.000;4435;10022;1;deleted
2020/06/07 00:00:00.000;1432;10010;1;deleted
2020/06/07 00:00:00.000;1191;10002;1;deleted
2020/06/07 00:00:00.000;19183;10005;1;deleted
2020/06/08 00:00:00.000;3265;10013;1;deleted
2020/06/08 00:00:00.000;399;10017;1;deleted
2020/06/08 00:00:00.000;2604;10021;1;deleted
2020/06/08 00:00:00.000;1159;10018;1;deleted
2020/06/08 00:00:00.000;4828;10015;1;deleted
2020/06/08 00:00:00.000;27928;10008;1;deleted
2020/06/08 00:00:00.000;3284;10006;1;deleted
2020/06/08 00:00:00.000;7828;10012;1;deleted
2020/06/08 00:00:00.000;9826;10007;1;deleted
2020/06/08 00:00:00.000;90389;10003;1;deleted
2020/06/08 00:00:00.000;6747;10011;1;deleted
2020/06/08 00:00:00.000;436;10014;1;deleted
2020/06/08 00:00:00.000;30869;10001;1;deleted
2020/06/08 00:00:00.000;4512;10016;1;deleted
2020/06/08 00:00:00.000;1362;10020;1;deleted
2020/06/08 00:00:00.000;3452;10019;1;deleted
2020/06/08 00:00:00.000;10144;10009;1;deleted
2020/06/08 00:00:00.000;4436;10022;1;deleted
2020/06/08 00:00:00.000;1432;10010;1;deleted
2020/06/08 00:00:00.000;1191;10002;1;deleted
2020/06/08 00:00:00.000;19187;10005;1;deleted
2020/06/09 00:00:00.000;3266;10013;1;deleted
2020/06/09 00:00:00.000;400;10017;1;deleted
2020/06/09 00:00:00.000;2604;10021;1;deleted
2020/06/09 00:00:00.000;1159;10018;1;deleted
2020/06/09 00:00:00.000;4833;10015;1;deleted
2020/06/09 00:00:00.000;27946;10008;1;deleted
2020/06/09 00:00:00.000;3284;10006;1;deleted
2020/06/09 00:00:00.000;7851;10012;1;deleted
2020/06/09 00:00:00.000;9834;10007;1;deleted
2020/06/09 00:00:00.000;90581;10003;1;deleted
2020/06/09 00:00:00.000;6747;10011;1;deleted
2020/06/09 00:00:00.000;438;10014;1;deleted
2020/06/09 00:00:00.000;30890;10001;1;deleted
2020/06/09 00:00:00.000;4512;10016;1;deleted
2020/06/09 00:00:00.000;1361;10020;1;deleted
2020/06/09 00:00:00.000;3454;10019;1;deleted
2020/06/09 00:00:00.000;10145;10009;1;deleted
2020/06/09 00:00:00.000;4439;10022;1;deleted
2020/06/09 00:00:00.000;1435;10010;1;deleted
2020/06/09 00:00:00.000;1191;10002;1;deleted
2020/06/09 00:00:00.000;19191;10005;1;deleted
2020/06/10 00:00:00.000;3266;10013;1;deleted
2020/06/10 00:00:00.000;400;10017;1;deleted
2020/06/10 00:00:00.000;2604;10021;1;deleted
2020/06/10 00:00:00.000;1159;10018;1;deleted
2020/06/10 00:00:00.000;4834;10015;1;deleted
2020/06/10 00:00:00.000;27970;10008;1;deleted
2020/06/10 00:00:00.000;3286;10006;1;deleted
2020/06/10 00:00:00.000;7869;10012;1;deleted
2020/06/10 00:00:00.000;9854;10007;1;deleted
2020/06/10 00:00:00.000;90680;10003;1;deleted
2020/06/10 00:00:00.000;6750;10011;1;deleted
2020/06/10 00:00:00.000;439;10014;1;deleted
2020/06/10 00:00:00.000;30916;10001;1;deleted
2020/06/10 00:00:00.000;4512;10016;1;deleted
2020/06/10 00:00:00.000;1361;10020;1;deleted
2020/06/10 00:00:00.000;3455;10019;1;deleted
2020/06/10 00:00:00.000;10148;10009;1;deleted
2020/06/10 00:00:00.000;4439;10022;1;deleted
2020/06/10 00:00:00.000;1436;10010;1;deleted
2020/06/10 00:00:00.000;1191;10002;1;deleted
2020/06/10 00:00:00.000;19194;10005;1;deleted
2020/06/11 00:00:00.000;3267;10013;1;deleted
2020/06/11 00:00:00.000;401;10017;1;deleted
2020/06/11 00:00:00.000;2606;10021;1;deleted
2020/06/11 00:00:00.000;1161;10018;1;deleted
2020/06/11 00:00:00.000;4837;10015;1;deleted
2020/06/11 00:00:00.000;27995;10008;1;deleted
2020/06/11 00:00:00.000;3287;10006;1;deleted
2020/06/11 00:00:00.000;7889;10012;1;deleted
2020/06/11 00:00:00.000;9864;10007;1;deleted
2020/06/11 00:00:00.000;90932;10003;1;deleted
2020/06/11 00:00:00.000;6751;10011;1;deleted
2020/06/11 00:00:00.000;439;10014;1;deleted
2020/06/11 00:00:00.000;30958;10001;1;deleted
2020/06/11 00:00:00.000;4513;10016;1;deleted
2020/06/11 00:00:00.000;1362;10020;1;deleted
2020/06/11 00:00:00.000;3455;10019;1;deleted
2020/06/11 00:00:00.000;10158;10009;1;deleted
2020/06/11 00:00:00.000;4441;10022;1;deleted
2020/06/11 00:00:00.000;1436;10010;1;deleted
2020/06/11 00:00:00.000;1191;10002;1;deleted
2020/06/11 00:00:00.000;19199;10005;1;deleted
2020/06/12 00:00:00.000;3271;10013;1;deleted
2020/06/12 00:00:00.000;401;10017;1;deleted
2020/06/12 00:00:00.000;2608;10021;1;deleted
2020/06/12 00:00:00.000;1161;10018;1;deleted
2020/06/12 00:00:00.000;4608;10015;1;deleted
2020/06/12 00:00:00.000;28028;10008;1;deleted
2020/06/12 00:00:00.000;3290;10006;1;deleted
2020/06/12 00:00:00.000;7916;10012;1;deleted
2020/06/12 00:00:00.000;9871;10007;1;deleted
2020/06/12 00:00:00.000;91204;10003;1;deleted
2020/06/12 00:00:00.000;6752;10011;1;deleted
2020/06/12 00:00:00.000;439;10014;1;deleted
2020/06/12 00:00:00.000;30989;10001;1;deleted
2020/06/12 00:00:00.000;4515;10016;1;deleted
2020/06/12 00:00:00.000;1363;10020;1;deleted
2020/06/12 00:00:00.000;3455;10019;1;deleted
2020/06/12 00:00:00.000;10165;10009;1;deleted
2020/06/12 00:00:00.000;4443;10022;1;deleted
2020/06/12 00:00:00.000;1436;10010;1;deleted
2020/06/12 00:00:00.000;1191;10002;1;deleted
2020/06/12 00:00:00.000;19199;10005;1;deleted
2020/06/13 00:00:00.000;3275;10013;1;deleted
2020/06/13 00:00:00.000;401;10017;1;deleted
2020/06/13 00:00:00.000;2610;10021;1;deleted
2020/06/13 00:00:00.000;1162;10018;1;deleted
2020/06/13 00:00:00.000;4608;10015;1;deleted
2020/06/13 00:00:00.000;28056;10008;1;deleted
2020/06/13 00:00:00.000;3296;10006;1;deleted
2020/06/13 00:00:00.000;7941;10012;1;deleted
2020/06/13 00:00:00.000;9875;10007;1;deleted
2020/06/13 00:00:00.000;91414;10003;1;deleted
2020/06/13 00:00:00.000;6754;10011;1;deleted
2020/06/13 00:00:00.000;439;10014;1;deleted
2020/06/13 00:00:00.000;31029;10001;1;deleted
2020/06/13 00:00:00.000;4515;10016;1;deleted
2020/06/13 00:00:00.000;1363;10020;1;deleted
2020/06/13 00:00:00.000;3456;10019;1;deleted
2020/06/13 00:00:00.000;10172;10009;1;deleted
2020/06/13 00:00:00.000;4446;10022;1;deleted
2020/06/13 00:00:00.000;1436;10010;1;deleted
2020/06/13 00:00:00.000;1191;10002;1;deleted
2020/06/13 00:00:00.000;19212;10005;1;deleted
2020/06/14 00:00:00.000;3279;10013;1;deleted
2020/06/14 00:00:00.000;401;10017;1;deleted
2020/06/14 00:00:00.000;2613;10021;1;deleted
2020/06/14 00:00:00.000;1162;10018;1;deleted
2020/06/14 00:00:00.000;4609;10015;1;deleted
2020/06/14 00:00:00.000;28073;10008;1;deleted
2020/06/14 00:00:00.000;3296;10006;1;deleted
2020/06/14 00:00:00.000;7955;10012;1;deleted
2020/06/14 00:00:00.000;9879;10007;1;deleted
2020/06/14 00:00:00.000;91658;10003;1;deleted
2020/06/14 00:00:00.000;6758;10011;1;deleted
2020/06/14 00:00:00.000;439;10014;1;deleted
2020/06/14 00:00:00.000;31059;10001;1;deleted
2020/06/14 00:00:00.000;4515;10016;1;deleted
2020/06/14 00:00:00.000;1363;10020;1;deleted
2020/06/14 00:00:00.000;3457;10019;1;deleted
2020/06/14 00:00:00.000;10180;10009;1;deleted
2020/06/14 00:00:00.000;4447;10022;1;deleted
2020/06/14 00:00:00.000;1436;10010;1;deleted
2020/06/14 00:00:00.000;1191;10002;1;deleted
2020/06/14 00:00:00.000;19219;10005;1;deleted
2020/05/31 00:00:00.000;97;10018;2;deleted
2020/05/31 00:00:00.000;412;10015;2;deleted
2020/05/31 00:00:00.000;4114;10008;2;deleted
2020/05/31 00:00:00.000;333;10006;2;deleted
2020/04/13 00:00:00.000;198;8003;1;deleted
2020/04/13 00:00:00.000;8;8003;2;deleted
2020/04/14 00:00:00.000;213;8003;1;deleted
2020/04/15 00:00:00.000;218;8003;1;deleted
2020/04/16 00:00:00.000;225;8003;1;deleted
2020/04/16 00:00:00.000;9;8003;2;deleted
2020/04/17 00:00:00.000;231;8003;1;deleted
2020/04/17 00:00:00.000;10;8003;2;deleted
2020/04/18 00:00:00.000;235;8003;1;deleted
2020/04/19 00:00:00.000;242;8003;1;deleted
2020/04/20 00:00:00.000;248;8003;1;deleted
2020/04/20 00:00:00.000;11;8003;2;deleted
2020/04/21 00:00:00.000;260;8003;1;deleted
2020/04/21 00:00:00.000;12;8003;2;deleted
2020/04/22 00:00:00.000;264;8003;1;deleted
2020/04/22 00:00:00.000;14;8003;2;deleted
2020/04/23 00:00:00.000;273;8003;1;deleted
2020/04/24 00:00:00.000;285;8003;1;deleted
2020/04/24 00:00:00.000;15;8003;2;deleted
2020/04/25 00:00:00.000;289;8003;1;deleted
2020/04/26 00:00:00.000;295;8003;1;deleted
2020/04/26 00:00:00.000;17;8003;2;deleted
2020/04/27 00:00:00.000;305;8003;1;deleted
2020/04/28 00:00:00.000;309;8003;1;deleted
2020/04/28 00:00:00.000;18;8003;2;deleted
2020/04/29 00:00:00.000;312;8003;1;deleted
2020/04/29 00:00:00.000;19;8003;2;deleted
2020/04/30 00:00:00.000;327;8003;1;deleted
2020/05/01 00:00:00.000;328;8003;1;deleted
2020/05/02 00:00:00.000;335;8003;1;deleted
2020/05/03 00:00:00.000;342;8003;1;deleted
2020/05/03 00:00:00.000;20;8003;2;deleted
2020/05/04 00:00:00.000;350;8003;1;deleted
2020/05/04 00:00:00.000;21;8003;2;deleted
2020/05/05 00:00:00.000;362;8003;1;deleted
2020/05/06 00:00:00.000;372;8003;1;deleted
2020/05/06 00:00:00.000;23;8003;2;deleted
2020/05/07 00:00:00.000;384;8003;1;deleted
2020/05/08 00:00:00.000;392;8003;1;deleted
2020/05/08 00:00:00.000;25;8003;2;deleted
2020/05/09 00:00:00.000;398;8003;1;deleted
2020/05/10 00:00:00.000;407;8003;1;deleted
2020/05/10 00:00:00.000;27;8003;2;deleted
2020/05/11 00:00:00.000;414;8003;1;deleted
2020/05/11 00:00:00.000;28;8003;2;deleted
2020/05/12 00:00:00.000;431;8003;1;deleted
2020/05/13 00:00:00.000;445;8003;1;deleted
2020/05/13 00:00:00.000;29;8003;2;deleted
2020/05/14 00:00:00.000;452;8003;1;deleted
2020/05/14 00:00:00.000;30;8003;2;deleted
2020/05/15 00:00:00.000;457;8003;1;deleted
2020/05/16 00:00:00.000;468;8003;1;deleted
2020/05/16 00:00:00.000;31;8003;2;deleted
2020/05/17 00:00:00.000;471;8003;1;deleted
2020/05/17 00:00:00.000;32;8003;2;deleted
2020/05/18 00:00:00.000;482;8003;1;deleted
2020/05/18 00:00:00.000;33;8003;2;deleted
2020/05/19 00:00:00.000;497;8003;1;deleted
2020/05/20 00:00:00.000;514;8003;1;deleted
2020/05/20 00:00:00.000;34;8003;2;deleted
2020/05/21 00:00:00.000;523;8003;1;deleted
2020/05/22 00:00:00.000;536;8003;1;deleted
2020/05/22 00:00:00.000;35;8003;2;deleted
2020/05/23 00:00:00.000;542;8003;1;deleted
2020/05/24 00:00:00.000;550;8003;1;deleted
2020/05/24 00:00:00.000;36;8003;2;deleted
2020/05/25 00:00:00.000;567;8003;1;deleted
2020/05/26 00:00:00.000;581;8003;1;deleted
2020/05/26 00:00:00.000;37;8003;2;deleted
2020/05/27 00:00:00.000;601;8003;1;deleted
2020/05/27 00:00:00.000;39;8003;2;deleted
2020/05/28 00:00:00.000;620;8003;1;deleted
2020/05/29 00:00:00.000;644;8003;1;deleted
2020/05/29 00:00:00.000;40;8003;2;deleted
2020/05/30 00:00:00.000;657;8003;1;deleted
2020/05/31 00:00:00.000;664;8003;1;deleted
2020/06/01 00:00:00.000;701;8003;1;deleted
2020/06/01 00:00:00.000;41;8003;2;deleted
2020/06/02 00:00:00.000;720;8003;1;deleted
2020/06/02 00:00:00.000;42;8003;2;deleted
2020/06/03 00:00:00.000;736;8003;1;deleted
2020/06/03 00:00:00.000;44;8003;2;deleted
2020/06/04 00:00:00.000;762;8003;1;deleted
2020/06/04 00:00:00.000;46;8003;2;deleted
2020/06/05 00:00:00.000;788;8003;1;deleted
2020/06/05 00:00:00.000;48;8003;2;deleted
2020/06/06 00:00:00.000;805;8003;1;deleted
2020/06/07 00:00:00.000;823;8003;1;deleted
2020/06/08 00:00:00.000;889;8003;1;deleted
2020/06/09 00:00:00.000;948;8003;1;deleted
2020/06/09 00:00:00.000;49;8003;2;deleted
2020/06/10 00:00:00.000;1008;8003;1;deleted
2020/06/11 00:00:00.000;1092;8003;1;deleted
2020/06/12 00:00:00.000;1129;8003;1;deleted
2020/03/08 00:00:00.000;1;8004;1;deleted
2020/03/12 00:00:00.000;2;8004;1;deleted
2020/03/14 00:00:00.000;3;8004;1;deleted
2020/03/23 00:00:00.000;4;8004;1;deleted
2020/03/26 00:00:00.000;5;8004;1;deleted
2020/03/27 00:00:00.000;8;8004;1;deleted
2020/04/03 00:00:00.000;9;8004;1;deleted
2020/04/05 00:00:00.000;12;8004;1;deleted
2020/04/06 00:00:00.000;14;8004;1;deleted
2020/04/06 00:00:00.000;1;8004;2;deleted
2020/04/09 00:00:00.000;16;8004;1;deleted
2020/04/10 00:00:00.000;17;8004;1;deleted
2020/04/10 00:00:00.000;2;8004;2;deleted
2020/04/11 00:00:00.000;21;8004;1;deleted
2020/04/12 00:00:00.000;23;8004;1;deleted
2020/04/13 00:00:00.000;24;8004;1;deleted
2020/04/14 00:00:00.000;28;8004;1;deleted
2020/04/14 00:00:00.000;3;8004;2;deleted
2020/04/15 00:00:00.000;31;8004;1;deleted
2020/04/16 00:00:00.000;34;8004;1;deleted
2020/04/17 00:00:00.000;35;8004;1;deleted
2020/04/17 00:00:00.000;4;8004;2;deleted
2020/04/18 00:00:00.000;40;8004;1;deleted
2020/04/19 00:00:00.000;42;8004;1;deleted
2020/04/19 00:00:00.000;6;8004;2;deleted
2020/04/20 00:00:00.000;45;8004;1;deleted
2020/04/21 00:00:00.000;50;8004;1;deleted
2020/04/21 00:00:00.000;7;8004;2;deleted
2020/04/22 00:00:00.000;55;8004;1;deleted
2020/04/22 00:00:00.000;9;8004;2;deleted
2020/04/23 00:00:00.000;59;8004;1;deleted
2020/04/23 00:00:00.000;11;8004;2;deleted
2020/04/24 00:00:00.000;62;8004;1;deleted
2020/04/24 00:00:00.000;13;8004;2;deleted
2020/04/25 00:00:00.000;68;8004;1;deleted
2020/04/25 00:00:00.000;15;8004;2;deleted
2020/04/26 00:00:00.000;71;8004;1;deleted
2020/04/26 00:00:00.000;16;8004;2;deleted
2020/04/27 00:00:00.000;75;8004;1;deleted
2020/04/27 00:00:00.000;17;8004;2;deleted
2020/04/28 00:00:00.000;77;8004;1;deleted
2020/04/29 00:00:00.000;83;8004;1;deleted
2020/04/29 00:00:00.000;20;8004;2;deleted
2020/04/30 00:00:00.000;89;8004;1;deleted
2020/05/01 00:00:00.000;93;8004;1;deleted
2020/05/01 00:00:00.000;22;8004;2;deleted
2020/05/02 00:00:00.000;102;8004;1;deleted
2020/05/02 00:00:00.000;24;8004;2;deleted
2020/05/03 00:00:00.000;112;8004;1;deleted
2020/05/03 00:00:00.000;25;8004;2;deleted
2020/05/04 00:00:00.000;129;8004;1;deleted
2020/05/05 00:00:00.000;137;8004;1;deleted
2020/05/05 00:00:00.000;26;8004;2;deleted
2020/05/06 00:00:00.000;147;8004;1;deleted
2020/05/06 00:00:00.000;27;8004;2;deleted
2020/05/07 00:00:00.000;157;8004;1;deleted
2020/05/07 00:00:00.000;28;8004;2;deleted
2020/05/08 00:00:00.000;171;8004;1;deleted
2020/05/08 00:00:00.000;29;8004;2;deleted
2020/05/09 00:00:00.000;183;8004;1;deleted
2020/05/09 00:00:00.000;32;8004;2;deleted
2020/05/10 00:00:00.000;188;8004;1;deleted
2020/05/10 00:00:00.000;33;8004;2;deleted
2020/05/11 00:00:00.000;209;8004;1;deleted
2020/05/11 00:00:00.000;35;8004;2;deleted
2020/05/12 00:00:00.000;226;8004;1;deleted
2020/05/12 00:00:00.000;37;8004;2;deleted
2020/05/13 00:00:00.000;242;8004;1;deleted
2020/05/13 00:00:00.000;38;8004;2;deleted
2020/05/14 00:00:00.000;254;8004;1;deleted
2020/05/14 00:00:00.000;42;8004;2;deleted
2020/05/15 00:00:00.000;266;8004;1;deleted
2020/05/15 00:00:00.000;47;8004;2;deleted
2020/05/16 00:00:00.000;278;8004;1;deleted
2020/05/16 00:00:00.000;50;8004;2;deleted
2020/05/17 00:00:00.000;292;8004;1;deleted
2020/05/17 00:00:00.000;52;8004;2;deleted
2020/05/18 00:00:00.000;304;8004;1;deleted
2020/05/18 00:00:00.000;54;8004;2;deleted
2020/05/19 00:00:00.000;324;8004;1;deleted
2020/05/19 00:00:00.000;56;8004;2;deleted
2020/05/20 00:00:00.000;342;8004;1;deleted
2020/05/20 00:00:00.000;60;8004;2;deleted
2020/05/21 00:00:00.000;359;8004;1;deleted
2020/05/21 00:00:00.000;61;8004;2;deleted
2020/05/22 00:00:00.000;384;8004;1;deleted
2020/05/22 00:00:00.000;62;8004;2;deleted
2020/05/23 00:00:00.000;398;8004;1;deleted
2020/05/23 00:00:00.000;63;8004;2;deleted
2020/05/24 00:00:00.000;412;8004;1;deleted
2020/05/24 00:00:00.000;68;8004;2;deleted
2020/05/25 00:00:00.000;445;8004;1;deleted
2020/05/25 00:00:00.000;71;8004;2;deleted
2020/05/26 00:00:00.000;477;8004;1;deleted
2020/05/26 00:00:00.000;74;8004;2;deleted
2020/05/27 00:00:00.000;502;8004;1;deleted
2020/05/28 00:00:00.000;530;8004;1;deleted
2020/05/28 00:00:00.000;78;8004;2;deleted
2020/05/29 00:00:00.000;548;8004;1;deleted
2020/05/29 00:00:00.000;80;8004;2;deleted
2020/05/30 00:00:00.000;565;8004;1;deleted
2020/05/30 00:00:00.000;82;8004;2;deleted
2020/05/31 00:00:00.000;572;8004;1;deleted
2020/06/01 00:00:00.000;611;8004;1;deleted
2020/06/01 00:00:00.000;84;8004;2;deleted
2020/06/02 00:00:00.000;636;8004;1;deleted
2020/06/02 00:00:00.000;87;8004;2;deleted
2020/06/03 00:00:00.000;651;8004;1;deleted
2020/06/03 00:00:00.000;90;8004;2;deleted
2020/06/04 00:00:00.000;691;8004;1;deleted
2020/06/04 00:00:00.000;92;8004;2;deleted
2020/06/05 00:00:00.000;739;8004;1;deleted
2020/06/05 00:00:00.000;94;8004;2;deleted
2020/06/06 00:00:00.000;760;8004;1;deleted
2020/06/06 00:00:00.000;95;8004;2;deleted
2020/06/07 00:00:00.000;777;8004;1;deleted
2020/06/07 00:00:00.000;100;8004;2;deleted
2020/06/08 00:00:00.000;814;8004;1;deleted
2020/06/08 00:00:00.000;107;8004;2;deleted
2020/06/09 00:00:00.000;874;8004;1;deleted
2020/06/09 00:00:00.000;110;8004;2;deleted
2020/06/10 00:00:00.000;961;8004;1;deleted
2020/06/10 00:00:00.000;111;8004;2;deleted
2020/06/11 00:00:00.000;1030;8004;1;deleted
2020/06/12 00:00:00.000;1042;8004;1;deleted
2020/01/28 00:00:00.000;1;8005;1;deleted
2020/02/28 00:00:00.000;2;8005;1;deleted
2020/03/11 00:00:00.000;4;8005;1;deleted
2020/03/17 00:00:00.000;6;8005;1;deleted
2020/03/18 00:00:00.000;8;8005;1;deleted
2020/03/19 00:00:00.000;11;8005;1;deleted
2020/03/20 00:00:00.000;15;8005;1;deleted
2020/03/24 00:00:00.000;20;8005;1;deleted
2020/03/26 00:00:00.000;22;8005;1;deleted
2020/03/27 00:00:00.000;26;8005;1;deleted
2020/03/28 00:00:00.000;29;8005;1;deleted
2020/03/28 00:00:00.000;1;8005;2;deleted
2020/03/29 00:00:00.000;36;8005;1;deleted
2020/03/30 00:00:00.000;49;8005;1;deleted
2020/03/30 00:00:00.000;2;8005;2;deleted
2020/03/31 00:00:00.000;61;8005;1;deleted
2020/03/31 00:00:00.000;3;8005;2;deleted
2020/04/01 00:00:00.000;75;8005;1;deleted
2020/04/02 00:00:00.000;93;8005;1;deleted
2020/04/02 00:00:00.000;5;8005;2;deleted
2020/04/03 00:00:00.000;114;8005;1;deleted
2020/04/03 00:00:00.000;7;8005;2;deleted
2020/04/04 00:00:00.000;125;8005;1;deleted
2020/04/04 00:00:00.000;8;8005;2;deleted
2020/04/05 00:00:00.000;128;8005;1;deleted
2020/04/05 00:00:00.000;10;8005;2;deleted
2020/04/06 00:00:00.000;151;8005;1;deleted
