Tipo,Cantidad,Fecha,Pais,Estado
Deaths,2,3-18-2020,China,Guizhou
Deaths,0,3-18-2020,China,Jiangsu
Deaths,3122,3-18-2020,China,Hubei
Deaths,1,3-19-2020,China,Jiangxi
Deaths,7,3-19-2020,China,Shandong
Deaths,1,3-19-2020,China,Fujian
Deaths,1,3-19-2020,China,Jilin
Deaths,3,3-19-2020,China,Sichuan
Deaths,2,3-19-2020,China,Guangxi
Deaths,1,3-19-2020,China,Zhejiang
Deaths,0,3-19-2020,China,Shanxi
Deaths,4,3-19-2020,China,Hunan
Deaths,6,3-19-2020,China,Chongqing
Deaths,0,3-19-2020,China,Macau
Deaths,6,3-19-2020,China,Anhui
Deaths,2,3-19-2020,China,Guizhou
Deaths,0,3-19-2020,China,Ningxia
Deaths,8,3-19-2020,China,Beijing
Deaths,3130,3-19-2020,China,Hubei
Deaths,3,3-19-2020,China,Shanghai
Deaths,2,3-19-2020,China,Gansu
Deaths,6,3-19-2020,China,Hebei
Deaths,13,3-19-2020,China,Heilongjiang
Deaths,3,3-19-2020,China,Xinjiang
Deaths,0,3-19-2020,China,Jiangsu
Deaths,0,3-19-2020,China,Qinghai
Deaths,3,3-19-2020,China,Shaanxi
Deaths,3,3-19-2020,China,Tianjin
Deaths,22,3-19-2020,China,Henan
Deaths,4,3-19-2020,China,Hong Kong
Deaths,6,3-19-2020,China,Hainan
Deaths,1,3-19-2020,China,Liaoning
Deaths,0,3-19-2020,China,Tibet
Deaths,8,3-19-2020,China,Guangdong
Deaths,2,3-19-2020,China,Yunnan
Deaths,1,3-19-2020,China,Inner Mongolia
Deaths,2,3-20-2020,China,Guangxi
Deaths,2,3-20-2020,China,Gansu
Deaths,8,3-20-2020,China,Beijing
Deaths,7,3-20-2020,China,Shandong
Deaths,4,3-20-2020,China,Hunan
Deaths,6,3-20-2020,China,Hebei
Deaths,1,3-20-2020,China,Zhejiang
Deaths,0,3-20-2020,China,Ningxia
Deaths,3,3-20-2020,China,Sichuan
Deaths,4,3-20-2020,China,Hong Kong
Deaths,1,3-20-2020,China,Inner Mongolia
Deaths,1,3-20-2020,China,Fujian
Deaths,0,3-20-2020,China,Tibet
Deaths,3133,3-20-2020,China,Hubei
Deaths,3,3-20-2020,China,Shaanxi
Deaths,2,3-20-2020,China,Liaoning
Deaths,3,3-20-2020,China,Xinjiang
Deaths,6,3-20-2020,China,Chongqing
Deaths,1,3-20-2020,China,Jiangxi
Deaths,2,3-20-2020,China,Yunnan
Deaths,8,3-20-2020,China,Guangdong
Deaths,0,3-20-2020,China,Macau
Deaths,0,3-20-2020,China,Shanxi
Deaths,13,3-20-2020,China,Heilongjiang
Deaths,1,3-20-2020,China,Jilin
Deaths,3,3-20-2020,China,Shanghai
Deaths,3,3-20-2020,China,Tianjin
Deaths,22,3-20-2020,China,Henan
Deaths,6,3-20-2020,China,Hainan
Deaths,6,3-20-2020,China,Anhui
Deaths,0,3-20-2020,China,Qinghai
Deaths,0,3-20-2020,China,Jiangsu
Deaths,2,3-20-2020,China,Guizhou
Deaths,6,3-21-2020,China,Hebei
Deaths,1,3-21-2020,China,Jiangxi
Deaths,0,3-21-2020,China,Qinghai
Deaths,13,3-21-2020,China,Heilongjiang
Deaths,1,3-21-2020,China,Fujian
Deaths,6,3-21-2020,China,Chongqing
Deaths,0,3-21-2020,China,Macau
Deaths,22,3-21-2020,China,Henan
Deaths,0,3-21-2020,China,Ningxia
Deaths,8,3-21-2020,China,Guangdong
Deaths,1,3-21-2020,China,Inner Mongolia
Deaths,3139,3-21-2020,China,Hubei
Deaths,7,3-21-2020,China,Shandong
Deaths,4,3-21-2020,China,Hong Kong
Deaths,3,3-21-2020,China,Shanghai
Deaths,4,3-21-2020,China,Hunan
Deaths,2,3-21-2020,China,Gansu
Deaths,1,3-21-2020,China,Jilin
Deaths,8,3-21-2020,China,Beijing
Deaths,1,3-21-2020,China,Zhejiang
Deaths,0,3-21-2020,China,Jiangsu
Deaths,3,3-21-2020,China,Xinjiang
Deaths,2,3-21-2020,China,Liaoning
Deaths,6,3-21-2020,China,Anhui
Deaths,3,3-21-2020,China,Sichuan
Deaths,0,3-21-2020,China,Tibet
Deaths,2,3-21-2020,China,Guangxi
Deaths,6,3-21-2020,China,Hainan
Deaths,2,3-21-2020,China,Guizhou
Deaths,0,3-21-2020,China,Shanxi
Deaths,3,3-21-2020,China,Shaanxi
Deaths,3,3-21-2020,China,Tianjin
Deaths,2,3-21-2020,China,Yunnan
Deaths,2,3-22-2020,China,Guizhou
Deaths,0,3-22-2020,China,Macau
Deaths,3,3-22-2020,China,Xinjiang
Deaths,3,3-22-2020,China,Shaanxi
Deaths,6,3-22-2020,China,Anhui
Deaths,3153,3-22-2020,China,Hubei
Deaths,0,3-22-2020,China,Shanxi
Deaths,3,3-22-2020,China,Tianjin
Deaths,3,3-22-2020,China,Sichuan
Deaths,7,3-22-2020,China,Shandong
Deaths,22,3-22-2020,China,Henan
Deaths,8,3-22-2020,China,Guangdong
Deaths,1,3-22-2020,China,Jilin
Deaths,1,3-22-2020,China,Fujian
Deaths,1,3-22-2020,China,Zhejiang
Deaths,13,3-22-2020,China,Heilongjiang
Deaths,6,3-22-2020,China,Hainan
Deaths,4,3-22-2020,China,Hunan
Deaths,2,3-22-2020,China,Gansu
Deaths,0,3-22-2020,China,Jiangsu
Deaths,2,3-22-2020,China,Yunnan
Deaths,1,3-22-2020,China,Inner Mongolia
Deaths,0,3-22-2020,China,Qinghai
Deaths,2,3-22-2020,China,Guangxi
Deaths,6,3-22-2020,China,Hebei
Deaths,4,3-22-2020,China,Hong Kong
Deaths,0,3-22-2020,China,Ningxia
Deaths,6,3-22-2020,China,Chongqing
Deaths,1,3-22-2020,China,Jiangxi
Deaths,2,3-22-2020,China,Liaoning
Deaths,4,3-22-2020,China,Shanghai
Deaths,8,3-22-2020,China,Beijing
Deaths,0,3-22-2020,China,Tibet
Deaths,3153,3-23-2020,China,Hubei
Deaths,0,3-23-2020,China,Macau
Deaths,3,3-23-2020,China,Tianjin
Deaths,8,3-23-2020,China,Guangdong
Deaths,2,3-23-2020,China,Guizhou
Deaths,0,3-23-2020,China,Ningxia
Deaths,1,3-23-2020,China,Fujian
Deaths,6,3-23-2020,China,Hainan
Deaths,2,3-23-2020,China,Guangxi
Deaths,0,3-23-2020,China,Jiangsu
Deaths,2,3-23-2020,China,Liaoning
Deaths,2,3-23-2020,China,Yunnan
Deaths,2,3-23-2020,China,Gansu
Deaths,0,3-23-2020,China,Shanxi
Deaths,6,3-23-2020,China,Anhui
Deaths,22,3-23-2020,China,Henan
Deaths,1,3-23-2020,China,Inner Mongolia
Deaths,13,3-23-2020,China,Heilongjiang
Deaths,3,3-23-2020,China,Shaanxi
Deaths,3,3-23-2020,China,Sichuan
Deaths,0,3-23-2020,China,Qinghai
Deaths,1,3-23-2020,China,Jiangxi
Deaths,4,3-23-2020,China,Shanghai
Deaths,1,3-23-2020,China,Zhejiang
Deaths,8,3-23-2020,China,Beijing
Deaths,1,3-23-2020,China,Jilin
Deaths,6,3-23-2020,China,Chongqing
Deaths,7,3-23-2020,China,Shandong
Deaths,3,3-23-2020,China,Xinjiang
Deaths,0,3-23-2020,China,Tibet
Deaths,4,3-23-2020,China,Hunan
Deaths,4,3-23-2020,China,Hong Kong
Deaths,6,3-23-2020,China,Hebei
Deaths,0,3-24-2020,China,Macau
Deaths,1,3-24-2020,China,Fujian
Deaths,0,3-24-2020,China,Qinghai
Deaths,22,3-24-2020,China,Henan
Deaths,6,3-24-2020,China,Chongqing
Deaths,13,3-24-2020,China,Heilongjiang
Deaths,1,3-24-2020,China,Jilin
Deaths,3160,3-24-2020,China,Hubei
Deaths,7,3-24-2020,China,Shandong
Deaths,6,3-24-2020,China,Hebei
Deaths,0,3-24-2020,China,Tibet
Deaths,4,3-24-2020,China,Hong Kong
Deaths,0,3-24-2020,China,Shanxi
Deaths,4,3-24-2020,China,Shanghai
Deaths,1,3-24-2020,China,Zhejiang
Deaths,4,3-24-2020,China,Hunan
Deaths,1,3-24-2020,China,Inner Mongolia
Deaths,0,3-24-2020,China,Jiangsu
Deaths,2,3-24-2020,China,Yunnan
Deaths,2,3-24-2020,China,Liaoning
Deaths,2,3-24-2020,China,Gansu
Deaths,6,3-24-2020,China,Anhui
Deaths,8,3-24-2020,China,Beijing
Deaths,3,3-24-2020,China,Sichuan
Deaths,8,3-24-2020,China,Guangdong
Deaths,3,3-24-2020,China,Xinjiang
Deaths,0,3-24-2020,China,Ningxia
Deaths,3,3-24-2020,China,Shaanxi
Deaths,2,3-24-2020,China,Guizhou
Deaths,1,3-24-2020,China,Jiangxi
Deaths,6,3-24-2020,China,Hainan
Deaths,2,3-24-2020,China,Guangxi
Deaths,3,3-24-2020,China,Tianjin
Deaths,0,3-25-2020,China,Qinghai
Deaths,8,3-25-2020,China,Guangdong
Deaths,0,3-25-2020,China,Jiangsu
Deaths,6,3-25-2020,China,Chongqing
Deaths,3163,3-25-2020,China,Hubei
Deaths,2,3-25-2020,China,Guangxi
Deaths,0,3-25-2020,China,Shanxi
Deaths,13,3-25-2020,China,Heilongjiang
Deaths,1,3-25-2020,China,Fujian
Deaths,0,3-25-2020,China,Macau
Deaths,6,3-25-2020,China,Anhui
Deaths,3,3-25-2020,China,Xinjiang
Deaths,0,3-25-2020,China,Tibet
Deaths,1,3-25-2020,China,Inner Mongolia
Deaths,4,3-25-2020,China,Hunan
Deaths,2,3-25-2020,China,Guizhou
Deaths,4,3-25-2020,China,Hong Kong
Deaths,1,3-25-2020,China,Jilin
Deaths,6,3-25-2020,China,Hebei
Deaths,7,3-25-2020,China,Shandong
Deaths,2,3-25-2020,China,Gansu
Deaths,8,3-25-2020,China,Beijing
Deaths,5,3-25-2020,China,Shanghai
Deaths,1,3-25-2020,China,Jiangxi
Deaths,3,3-25-2020,China,Shaanxi
Deaths,6,3-25-2020,China,Hainan
Deaths,2,3-25-2020,China,Liaoning
Deaths,0,3-25-2020,China,Ningxia
Deaths,3,3-25-2020,China,Tianjin
Deaths,1,3-25-2020,China,Zhejiang
Deaths,3,3-25-2020,China,Sichuan
Deaths,2,3-25-2020,China,Yunnan
Deaths,22,3-25-2020,China,Henan
Deaths,0,3-26-2020,China,Qinghai
Deaths,1,3-26-2020,China,Fujian
Deaths,7,3-26-2020,China,Shandong
Deaths,1,3-26-2020,China,Zhejiang
Deaths,6,3-26-2020,China,Hebei
Deaths,3,3-26-2020,China,Tianjin
Deaths,3169,3-26-2020,China,Hubei
Deaths,4,3-26-2020,China,Hunan
Deaths,2,3-26-2020,China,Gansu
Deaths,0,3-26-2020,China,Macau
Deaths,1,3-26-2020,China,Inner Mongolia
Deaths,0,3-26-2020,China,Tibet
Deaths,2,3-26-2020,China,Yunnan
Deaths,1,3-26-2020,China,Jiangxi
Deaths,3,3-26-2020,China,Shaanxi
Deaths,22,3-26-2020,China,Henan
Deaths,0,3-26-2020,China,Ningxia
Deaths,3,3-26-2020,China,Xinjiang
Deaths,5,3-26-2020,China,Shanghai
Deaths,2,3-26-2020,China,Guizhou
Deaths,1,3-26-2020,China,Jilin
Deaths,0,3-26-2020,China,Jiangsu
Deaths,4,3-26-2020,China,Hong Kong
Deaths,2,3-26-2020,China,Guangxi
Deaths,0,3-26-2020,China,Shanxi
Deaths,3,3-26-2020,China,Sichuan
Deaths,2,3-26-2020,China,Liaoning
Deaths,6,3-26-2020,China,Anhui
Deaths,8,3-26-2020,China,Guangdong
Deaths,6,3-26-2020,China,Hainan
Deaths,8,3-26-2020,China,Beijing
Deaths,13,3-26-2020,China,Heilongjiang
Deaths,6,3-26-2020,China,Chongqing
Deaths,2,3-27-2020,China,Yunnan
Deaths,0,3-27-2020,China,Macau
Deaths,8,3-27-2020,China,Beijing
Deaths,22,3-27-2020,China,Henan
Deaths,3,3-27-2020,China,Shaanxi
Deaths,6,3-27-2020,China,Chongqing
Deaths,13,3-27-2020,China,Heilongjiang
Deaths,2,3-27-2020,China,Guizhou
Deaths,6,3-27-2020,China,Hainan
Deaths,4,3-27-2020,China,Hong Kong
Deaths,0,3-27-2020,China,Shanxi
Deaths,4,3-27-2020,China,Hunan
Deaths,0,3-27-2020,China,Tibet
Deaths,1,3-27-2020,China,Jilin
Deaths,1,3-27-2020,China,Fujian
Deaths,1,3-27-2020,China,Zhejiang
Deaths,5,3-27-2020,China,Shanghai
Deaths,7,3-27-2020,China,Shandong
Deaths,1,3-27-2020,China,Jiangxi
Deaths,8,3-27-2020,China,Guangdong
Deaths,3,3-27-2020,China,Xinjiang
Deaths,0,3-27-2020,China,Ningxia
Deaths,2,3-27-2020,China,Liaoning
Deaths,2,3-27-2020,China,Guangxi
Deaths,6,3-27-2020,China,Anhui
Deaths,3174,3-27-2020,China,Hubei
Deaths,6,3-27-2020,China,Hebei
Deaths,0,3-27-2020,China,Qinghai
Deaths,0,3-27-2020,China,Jiangsu
Deaths,2,3-27-2020,China,Gansu
Deaths,3,3-27-2020,China,Sichuan
Deaths,3,3-27-2020,China,Tianjin
Deaths,1,3-27-2020,China,Inner Mongolia
Deaths,1,3-28-2020,China,Inner Mongolia
Deaths,3177,3-28-2020,China,Hubei
Deaths,2,3-28-2020,China,Guangxi
Deaths,1,3-28-2020,China,Zhejiang
Deaths,0,3-28-2020,China,Jiangsu
Deaths,4,3-28-2020,China,Hong Kong
Deaths,2,3-28-2020,China,Yunnan
Deaths,1,3-28-2020,China,Jiangxi
Deaths,13,3-28-2020,China,Heilongjiang
Deaths,7,3-28-2020,China,Shandong
Deaths,6,3-28-2020,China,Chongqing
Deaths,0,3-28-2020,China,Ningxia
Deaths,2,3-28-2020,China,Guizhou
Deaths,3,3-28-2020,China,Tianjin
Deaths,2,3-28-2020,China,Gansu
Deaths,8,3-28-2020,China,Guangdong
Deaths,22,3-28-2020,China,Henan
Deaths,3,3-28-2020,China,Sichuan
Deaths,4,3-28-2020,China,Hunan
Deaths,6,3-28-2020,China,Hainan
Deaths,5,3-28-2020,China,Shanghai
Deaths,8,3-28-2020,China,Beijing
Deaths,1,3-28-2020,China,Jilin
Deaths,0,3-28-2020,China,Tibet
Deaths,6,3-28-2020,China,Hebei
Deaths,0,3-28-2020,China,Qinghai
Deaths,3,3-28-2020,China,Shaanxi
Deaths,0,3-28-2020,China,Shanxi
Deaths,1,3-28-2020,China,Fujian
Deaths,0,3-28-2020,China,Macau
Deaths,2,3-28-2020,China,Liaoning
Deaths,6,3-28-2020,China,Anhui
Deaths,3,3-28-2020,China,Xinjiang
Deaths,22,3-29-2020,China,Henan
Deaths,6,3-29-2020,China,Chongqing
Deaths,13,3-29-2020,China,Heilongjiang
Deaths,1,3-29-2020,China,Inner Mongolia
Deaths,0,3-29-2020,China,Shanxi
Deaths,4,3-29-2020,China,Hunan
Deaths,3,3-29-2020,China,Xinjiang
Deaths,5,3-29-2020,China,Shanghai
Deaths,2,3-29-2020,China,Guizhou
Deaths,0,3-29-2020,China,Qinghai
Deaths,1,3-29-2020,China,Zhejiang
Deaths,6,3-29-2020,China,Anhui
Deaths,2,3-29-2020,China,Liaoning
Deaths,0,3-29-2020,China,Macau
Deaths,8,3-29-2020,China,Beijing
Deaths,0,3-29-2020,China,Ningxia
Deaths,4,3-29-2020,China,Hong Kong
Deaths,3,3-29-2020,China,Sichuan
Deaths,3,3-29-2020,China,Shaanxi
Deaths,0,3-29-2020,China,Tibet
Deaths,2,3-29-2020,China,Guangxi
Deaths,7,3-29-2020,China,Shandong
Deaths,3182,3-29-2020,China,Hubei
Deaths,1,3-29-2020,China,Jiangxi
Deaths,2,3-29-2020,China,Yunnan
Deaths,1,3-29-2020,China,Jilin
Deaths,2,3-29-2020,China,Gansu
Deaths,3,3-29-2020,China,Tianjin
Deaths,6,3-29-2020,China,Hebei
Deaths,1,3-29-2020,China,Fujian
Deaths,8,3-29-2020,China,Guangdong
Deaths,6,3-29-2020,China,Hainan
Deaths,0,3-29-2020,China,Jiangsu
Deaths,2,3-30-2020,China,Yunnan
Deaths,0,3-30-2020,China,Ningxia
Deaths,22,3-30-2020,China,Henan
Deaths,0,3-30-2020,China,Macau
Deaths,0,3-30-2020,China,Qinghai
Deaths,3,3-30-2020,China,Shaanxi
Deaths,1,3-30-2020,China,Jiangxi
Deaths,4,3-30-2020,China,Hong Kong
Deaths,13,3-30-2020,China,Heilongjiang
Deaths,6,3-30-2020,China,Hainan
Deaths,7,3-30-2020,China,Shandong
Deaths,3186,3-30-2020,China,Hubei
Deaths,1,3-30-2020,China,Fujian
Deaths,2,3-30-2020,China,Gansu
Deaths,1,3-30-2020,China,Zhejiang
Deaths,8,3-30-2020,China,Beijing
Deaths,0,3-30-2020,China,Tibet
Deaths,0,3-30-2020,China,Shanxi
Deaths,1,3-30-2020,China,Inner Mongolia
Deaths,3,3-30-2020,China,Xinjiang
Deaths,8,3-30-2020,China,Guangdong
Deaths,6,3-30-2020,China,Anhui
Deaths,1,3-30-2020,China,Jilin
Deaths,2,3-30-2020,China,Guangxi
Deaths,4,3-30-2020,China,Hunan
Deaths,0,3-30-2020,China,Jiangsu
Deaths,3,3-30-2020,China,Tianjin
Deaths,6,3-30-2020,China,Hebei
Deaths,5,3-30-2020,China,Shanghai
Deaths,2,3-30-2020,China,Guizhou
Deaths,2,3-30-2020,China,Liaoning
Deaths,6,3-30-2020,China,Chongqing
Deaths,3,3-30-2020,China,Sichuan
Deaths,1,3-31-2020,China,Fujian
Deaths,4,3-31-2020,China,Hunan
Deaths,8,3-31-2020,China,Beijing
Deaths,0,3-31-2020,China,Tibet
Deaths,2,3-31-2020,China,Yunnan
Deaths,0,3-31-2020,China,Jiangsu
Deaths,0,3-31-2020,China,Shanxi
Deaths,6,3-31-2020,China,Anhui
Deaths,3187,3-31-2020,China,Hubei
Deaths,6,3-31-2020,China,Chongqing
Deaths,0,3-31-2020,China,Macau
Deaths,3,3-31-2020,China,Shaanxi
Deaths,3,3-31-2020,China,Sichuan
Deaths,2,3-31-2020,China,Gansu
Deaths,1,3-31-2020,China,Jiangxi
Deaths,7,3-31-2020,China,Shandong
Deaths,2,3-31-2020,China,Guizhou
Deaths,3,3-31-2020,China,Tianjin
Deaths,3,3-31-2020,China,Xinjiang
Deaths,13,3-31-2020,China,Heilongjiang
Deaths,2,3-31-2020,China,Guangxi
Deaths,1,3-31-2020,China,Inner Mongolia
Deaths,6,3-31-2020,China,Hainan
Deaths,22,3-31-2020,China,Henan
Deaths,2,3-31-2020,China,Liaoning
Deaths,1,3-31-2020,China,Zhejiang
Deaths,0,3-31-2020,China,Ningxia
Deaths,5,3-31-2020,China,Shanghai
Deaths,6,3-31-2020,China,Hebei
Deaths,0,3-31-2020,China,Qinghai
Deaths,4,3-31-2020,China,Hong Kong
Deaths,8,3-31-2020,China,Guangdong
Deaths,1,3-31-2020,China,Jilin
Deaths,3,04-01-20,China,Xinjiang
Deaths,1,04-01-20,China,Jiangxi
Deaths,0,04-01-20,China,Jiangsu
Deaths,1,04-01-20,China,Fujian
Deaths,2,04-01-20,China,Gansu
Deaths,6,04-01-20,China,Hainan
Deaths,2,04-01-20,China,Guangxi
Deaths,22,04-01-20,China,Henan
Deaths,6,04-01-20,China,Hebei
Deaths,3,04-01-20,China,Tianjin
Deaths,6,04-01-20,China,Chongqing
Deaths,0,04-01-20,China,Tibet
Deaths,1,04-01-20,China,Inner Mongolia
Deaths,6,04-01-20,China,Anhui
Deaths,8,04-01-20,China,Guangdong
Deaths,2,04-01-20,China,Guizhou
Deaths,7,04-01-20,China,Shandong
Deaths,4,04-01-20,China,Hunan
Deaths,6,04-01-20,China,Shanghai
Deaths,0,04-01-20,China,Macau
Deaths,0,04-01-20,China,Ningxia
Deaths,2,04-01-20,China,Yunnan
Deaths,3193,04-01-20,China,Hubei
Deaths,3,04-01-20,China,Sichuan
Deaths,8,04-01-20,China,Beijing
Deaths,13,04-01-20,China,Heilongjiang
Deaths,0,04-01-20,China,Qinghai
Deaths,1,04-01-20,China,Jilin
Deaths,4,04-01-20,China,Hong Kong
Deaths,3,04-01-20,China,Shaanxi
Deaths,1,04-01-20,China,Zhejiang
Deaths,0,04-01-20,China,Shanxi
Deaths,2,04-01-20,China,Liaoning
Deaths,0,04-02-20,China,Qinghai
Deaths,22,04-02-20,China,Henan
Deaths,2,04-02-20,China,Gansu
Deaths,6,04-02-20,China,Anhui
Deaths,2,04-02-20,China,Guizhou
Deaths,3199,04-02-20,China,Hubei
Deaths,6,04-02-20,China,Hainan
Deaths,0,04-02-20,China,Tibet
Deaths,3,04-02-20,China,Shaanxi
Deaths,8,04-02-20,China,Guangdong
Deaths,13,04-02-20,China,Heilongjiang
Deaths,1,04-02-20,China,Fujian
Deaths,0,04-02-20,China,Ningxia
Deaths,7,04-02-20,China,Shandong
Deaths,1,04-02-20,China,Zhejiang
Deaths,0,04-02-20,China,Shanxi
Deaths,2,04-02-20,China,Guangxi
Deaths,3,04-02-20,China,Sichuan
Deaths,4,04-02-20,China,Hong Kong
Deaths,0,04-02-20,China,Jiangsu
Deaths,2,04-02-20,China,Yunnan
Deaths,8,04-02-20,China,Beijing
Deaths,3,04-02-20,China,Xinjiang
Deaths,1,04-02-20,China,Inner Mongolia
Deaths,2,04-02-20,China,Liaoning
Deaths,6,04-02-20,China,Hebei
Deaths,3,04-02-20,China,Tianjin
Deaths,4,04-02-20,China,Hunan
Deaths,6,04-02-20,China,Shanghai
Deaths,1,04-02-20,China,Jilin
Deaths,0,04-02-20,China,Macau
Deaths,6,04-02-20,China,Chongqing
Deaths,1,04-02-20,China,Jiangxi
Deaths,6,04-03-20,China,Hebei
Deaths,0,04-03-20,China,Ningxia
Deaths,1,04-03-20,China,Fujian
Deaths,1,04-03-20,China,Jilin
Deaths,2,04-03-20,China,Guizhou
Deaths,2,04-03-20,China,Liaoning
Deaths,6,04-03-20,China,Shanghai
Deaths,4,04-03-20,China,Hong Kong
Deaths,13,04-03-20,China,Heilongjiang
Deaths,1,04-03-20,China,Zhejiang
Deaths,2,04-03-20,China,Guangxi
Deaths,6,04-03-20,China,Chongqing
Deaths,1,04-03-20,China,Inner Mongolia
Deaths,3,04-03-20,China,Xinjiang
Deaths,6,04-03-20,China,Anhui
Deaths,1,04-03-20,China,Jiangxi
Deaths,0,04-03-20,China,Jiangsu
Deaths,8,04-03-20,China,Beijing
Deaths,8,04-03-20,China,Guangdong
Deaths,6,04-03-20,China,Hainan
Deaths,3,04-03-20,China,Shaanxi
Deaths,2,04-03-20,China,Yunnan
Deaths,0,04-03-20,China,Qinghai
Deaths,0,04-03-20,China,Tibet
Deaths,0,04-03-20,China,Shanxi
Deaths,2,04-03-20,China,Gansu
Deaths,3203,04-03-20,China,Hubei
Deaths,4,04-03-20,China,Hunan
Deaths,22,04-03-20,China,Henan
Deaths,3,04-03-20,China,Sichuan
Deaths,3,04-03-20,China,Tianjin
Deaths,0,04-03-20,China,Macau
Deaths,7,04-03-20,China,Shandong
Deaths,4,04-04-20,China,Hong Kong
Deaths,3,04-04-20,China,Sichuan
Deaths,3,04-04-20,China,Shaanxi
Deaths,2,04-04-20,China,Yunnan
Deaths,22,04-04-20,China,Henan
Deaths,2,04-04-20,China,Guangxi
Deaths,1,04-04-20,China,Zhejiang
Deaths,2,04-04-20,China,Liaoning
Deaths,0,04-04-20,China,Tibet
Deaths,8,04-04-20,China,Guangdong
Deaths,3207,04-04-20,China,Hubei
Deaths,1,04-04-20,China,Fujian
Deaths,1,04-04-20,China,Inner Mongolia
Deaths,0,04-04-20,China,Ningxia
Deaths,1,04-04-20,China,Jiangxi
Deaths,13,04-04-20,China,Heilongjiang
Deaths,0,04-04-20,China,Qinghai
Deaths,0,04-04-20,China,Jiangsu
Deaths,1,04-04-20,China,Jilin
Deaths,2,04-04-20,China,Guizhou
Deaths,6,04-04-20,China,Hebei
Deaths,7,04-04-20,China,Shandong
Deaths,6,04-04-20,China,Shanghai
Deaths,2,04-04-20,China,Gansu
Deaths,6,04-04-20,China,Hainan
Deaths,0,04-04-20,China,Shanxi
Deaths,6,04-04-20,China,Chongqing
Deaths,3,04-04-20,China,Xinjiang
Deaths,4,04-04-20,China,Hunan
Deaths,3,04-04-20,China,Tianjin
Deaths,0,04-04-20,China,Macau
Deaths,8,04-04-20,China,Beijing
Deaths,6,04-04-20,China,Anhui
Deaths,6,04-05-20,China,Hainan
Deaths,8,04-05-20,China,Beijing
Deaths,1,04-05-20,China,Zhejiang
Deaths,2,04-05-20,China,Guizhou
Deaths,6,04-05-20,China,Shanghai
Deaths,4,04-05-20,China,Hong Kong
Deaths,22,04-05-20,China,Henan
Deaths,0,04-05-20,China,Shanxi
Deaths,1,04-05-20,China,Fujian
Deaths,1,04-05-20,China,Jilin
Deaths,2,04-05-20,China,Liaoning
Deaths,0,04-05-20,China,Macau
Deaths,0,04-05-20,China,Qinghai
Deaths,6,04-05-20,China,Hebei
Deaths,2,04-05-20,China,Guangxi
Deaths,1,04-05-20,China,Jiangxi
Deaths,3,04-05-20,China,Shaanxi
Deaths,8,04-05-20,China,Guangdong
Deaths,7,04-05-20,China,Shandong
Deaths,2,04-05-20,China,Gansu
Deaths,3,04-05-20,China,Tianjin
Deaths,4,04-05-20,China,Hunan
Deaths,0,04-05-20,China,Ningxia
Deaths,13,04-05-20,China,Heilongjiang
Deaths,2,04-05-20,China,Yunnan
Deaths,6,04-05-20,China,Chongqing
Deaths,0,04-05-20,China,Tibet
Deaths,3210,04-05-20,China,Hubei
Deaths,3,04-05-20,China,Sichuan
Deaths,1,04-05-20,China,Inner Mongolia
Deaths,0,04-05-20,China,Jiangsu
Deaths,6,04-05-20,China,Anhui
Deaths,3,04-05-20,China,Xinjiang
Deaths,1,04-06-20,China,Zhejiang
Deaths,6,04-06-20,China,Chongqing
Deaths,0,04-06-20,China,Shanxi
Deaths,1,04-06-20,China,Fujian
Deaths,0,04-06-20,China,Tibet
Deaths,8,04-06-20,China,Beijing
Deaths,2,04-06-20,China,Guangxi
Deaths,3,04-06-20,China,Tianjin
Deaths,2,04-06-20,China,Yunnan
Deaths,0,04-06-20,China,Macau
Deaths,1,04-06-20,China,Jilin
Deaths,6,04-06-20,China,Hainan
Deaths,4,04-06-20,China,Hong Kong
Deaths,7,04-06-20,China,Shandong
Deaths,2,04-06-20,China,Liaoning
Deaths,1,04-06-20,China,Inner Mongolia
Deaths,3,04-06-20,China,Shaanxi
Deaths,1,04-06-20,China,Jiangxi
Deaths,13,04-06-20,China,Heilongjiang
Deaths,2,04-06-20,China,Gansu
Deaths,6,04-06-20,China,Anhui
Deaths,3212,04-06-20,China,Hubei
Deaths,2,04-06-20,China,Guizhou
Deaths,0,04-06-20,China,Qinghai
Deaths,0,04-06-20,China,Ningxia
Deaths,22,04-06-20,China,Henan
Deaths,6,04-06-20,China,Hebei
Deaths,4,04-06-20,China,Hunan
Deaths,3,04-06-20,China,Sichuan
Deaths,6,04-06-20,China,Shanghai
Deaths,0,04-06-20,China,Jiangsu
Deaths,8,04-06-20,China,Guangdong
Deaths,3,04-06-20,China,Xinjiang
Deaths,3,04-07-20,China,Shaanxi
Deaths,6,04-07-20,China,Hainan
Deaths,22,04-07-20,China,Henan
Deaths,6,04-07-20,China,Shanghai
Deaths,2,04-07-20,China,Guangxi
Deaths,6,04-07-20,China,Hebei
Deaths,1,04-07-20,China,Inner Mongolia
Deaths,7,04-07-20,China,Shandong
Deaths,0,04-07-20,China,Shanxi
Deaths,0,04-07-20,China,Macau
Deaths,6,04-07-20,China,Chongqing
Deaths,2,04-07-20,China,Yunnan
Deaths,3,04-07-20,China,Sichuan
Deaths,0,04-07-20,China,Tibet
Deaths,8,04-07-20,China,Beijing
Deaths,13,04-07-20,China,Heilongjiang
Deaths,1,04-07-20,China,Jilin
